source_id,source_version,evidence_type,geography_level,geography_code,geography_name,year,cancer_code,cancer_label_en,cancer_label_pl,icd_revision,icd_codes,sex,age_start,age_end,age_group_label,measure,metric,risk_basis,standard_population,value,lower_bound,upper_bound,population,coverage_percent,quality_flag,notes,projection_base_year
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MELANOMA,Melanoma of skin,Czerniak skóry,ICD-10,C43,both,0,74,0-74,lifetime_risk,percent,incidence,,0.34,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MESOTHELIOMA,Mesothelioma,Międzybłoniak,ICD-10,C45,both,0,125,All ages,incidence,number,,,27350.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MESOTHELIOMA,Mesothelioma,Międzybłoniak,ICD-10,C45,both,0,125,All ages,incidence,crude_rate,,,0.34,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MESOTHELIOMA,Mesothelioma,Międzybłoniak,ICD-10,C45,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,0.23,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MESOTHELIOMA,Mesothelioma,Międzybłoniak,ICD-10,C45,both,0,74,0-74,lifetime_risk,percent,incidence,,0.02,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,ICD-10,C46,both,0,125,All ages,incidence,number,,,34230.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,ICD-10,C46,both,0,125,All ages,incidence,crude_rate,,,0.42,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,ICD-10,C46,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,0.37,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,ICD-10,C46,both,0,74,0-74,lifetime_risk,percent,incidence,,0.03,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,BREAST,Breast,Pierś,ICD-10,C50,both,0,125,All ages,incidence,number,,,2434087.0,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,BREAST,Breast,Pierś,ICD-10,C50,both,0,125,All ages,incidence,crude_rate,,,60.32,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,BREAST,Breast,Pierś,ICD-10,C50,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,47.77,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,BREAST,Breast,Pierś,ICD-10,C50,both,0,74,0-74,lifetime_risk,percent,incidence,,5.15,,,4034986100.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VULVA,Vulva,Srom,ICD-10,C51,both,0,125,All ages,incidence,number,,,48894.0,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VULVA,Vulva,Srom,ICD-10,C51,both,0,125,All ages,incidence,crude_rate,,,1.21,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VULVA,Vulva,Srom,ICD-10,C51,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,0.84,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VULVA,Vulva,Srom,ICD-10,C51,both,0,74,0-74,lifetime_risk,percent,incidence,,0.09,,,4034986100.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VAGINA,Vagina,Pochwa,ICD-10,C52,both,0,125,All ages,incidence,number,,,18143.0,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VAGINA,Vagina,Pochwa,ICD-10,C52,both,0,125,All ages,incidence,crude_rate,,,0.45,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VAGINA,Vagina,Pochwa,ICD-10,C52,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,0.34,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,VAGINA,Vagina,Pochwa,ICD-10,C52,both,0,74,0-74,lifetime_risk,percent,incidence,,0.04,,,4034986100.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CERVIX,Cervix uteri,Szyjka macicy,ICD-10,C53,both,0,125,All ages,incidence,number,,,604196.0,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CERVIX,Cervix uteri,Szyjka macicy,ICD-10,C53,both,0,125,All ages,incidence,crude_rate,,,14.97,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CERVIX,Cervix uteri,Szyjka macicy,ICD-10,C53,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,12.39,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CERVIX,Cervix uteri,Szyjka macicy,ICD-10,C53,both,0,74,0-74,lifetime_risk,percent,incidence,,1.33,,,4034986100.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CORPUS_UTERI,Corpus uteri,Trzon macicy,ICD-10,C54,both,0,125,All ages,incidence,number,,,434620.0,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CORPUS_UTERI,Corpus uteri,Trzon macicy,ICD-10,C54,both,0,125,All ages,incidence,crude_rate,,,10.77,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CORPUS_UTERI,Corpus uteri,Trzon macicy,ICD-10,C54,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,8.26,,,4034986100.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,CORPUS_UTERI,Corpus uteri,Trzon macicy,ICD-10,C54,both,0,74,0-74,lifetime_risk,percent,incidence,,1.0,,,4034986100.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
